"날짜","출발지","도착지","구분","유형","일별이동횟수","수량"
"20100104","2022356","4023806","납품","W11",1,1536
"20100105","2022356","4023806","납품","W11",1,1280
"20100106","1067650","4023806","납품","N11",1,256
"20100106","2027529","4023806","납품","N11",1,256
"20100108","2013713","4023806","납품","W11",1,256
"20100111","2011029","4023806","납품","W11",1,448
"20100111","2022356","4023806","납품","N11",1,224
"20100112","2013713","4023806","납품","N11",1,256
"20100114","2022356","4023806","납품","W11",1,768
"20100113","2022356","4023806","납품","W11",1,1280
"20100115","2027529","4023806","납품","N11",1,256
"20100114","2112214","4023806","납품","N11",1,256
"20100118","2013713","4023806","납품","W11",1,512
"20100119","2016517","4023806","납품","W11",1,256
"20100120","2042511","4023806","납품","W11",1,256
"20100120","2058041","4023806","납품","W11",1,256
"20100125","2022356","4023806","납품","W11",1,1536
"20100129","1051215","4023806","납품","W11",1,512
"20100130","1032128","4023806","납품","N11",1,200
"20100202","2045274","4023806","납품","N11",1,256
"20100202","2090291","4023806","납품","W11",1,192
"20100203","2022356","4023806","납품","W11",1,1536
"20100204","2013713","4023806","납품","N11",1,256
"20100205","2045274","4023806","납품","N11",2,768
"20100210","1051215","4023806","납품","W11",1,704
"20100223","2022356","4023806","납품","N11",1,512
"20100223","2022356","4023806","납품","W11",1,768
"20100224","2022356","4023806","납품","W11",1,1024
"20100225","2022356","4023806","납품","N11",1,256
"20100226","2090291","4023806","납품","W11",1,192
"20100303","2022356","4023806","납품","W11",1,1792
"20100310","2027529","4023806","납품","N11",1,256
"20100312","2013713","4023806","납품","W11",1,256
"20100318","2011029","4023806","납품","N11",1,512
"20100318","2022356","4023806","납품","W11",1,1024
"20100319","2013713","4023806","납품","N11",1,256
"20100322","2022356","4023806","납품","W11",1,1792
"20100324","2022356","4023806","납품","W11",1,1024
"20100325","2058041","4023806","납품","W11",1,256
"20100330","2022356","4023806","납품","N11",1,512
"20100330","2058041","4023806","납품","W11",1,256
"20100329","2013713","4023806","납품","N11",1,256
"20100405","2045274","4023806","납품","N11",1,256
"20100402","2013713","4023806","납품","N11",1,256
"20100331","2045274","4023806","납품","N11",1,256
"20100326","2005407","4023806","납품","W11",1,512
"20100414","2013713","4023806","납품","N11",1,512
"20100414","2013713","4023806","납품","W11",1,512
"20100413","2013713","4023806","납품","W11",1,512
"20100413","2022356","4023806","납품","N11",1,256
"20100413","2022356","4023806","납품","W11",1,512
"20100413","2090291","4023806","납품","W11",1,256
"20100412","2041879","4023806","납품","N11",1,256
"20100419","2013713","4023806","납품","N11",1,512
"20100419","2022356","4023806","납품","W11",1,768
"20100422","2112214","4023806","납품","N11",1,256
"20100415","2013713","4023806","납품","W11",1,256
"20100428","2011029","4023806","납품","W11",1,256
"20100428","2013713","4023806","납품","W11",1,512
"20100428","2022356","4023806","납품","N11",1,256
"20100428","2090291","4023806","납품","W11",1,256
"20100501","2013713","4023806","납품","N11",1,256
"20100430","2041879","4023806","납품","N11",1,256
"20100430","2089579","4023806","납품","W11",1,256
"20100510","2027529","4023806","납품","N11",1,256
"20100512","2013713","4023806","납품","W11",1,512
"20100511","2022356","4023806","납품","N11",1,496
"20100518","2022356","4023806","납품","W11",1,768
"20100518","2045274","4023806","납품","N11",1,512
"20100525","2022356","4023806","납품","N11",1,480
"20100525","2032165","4023806","납품","N11",1,256
"20100524","2090291","4023806","납품","W11",1,256
"20100517","2013713","4023806","납품","W11",1,256
"20100517","2045274","4023806","납품","N11",1,512
"20100526","2027529","4023806","납품","N11",1,256
"20100527","2058041","4023806","납품","W11",1,256
"20100611","2022356","4023806","납품","W11",1,1024
"20100610","1068167","4023806","납품","N11",1,512
"20100604","2032165","4023806","납품","W11",1,192
"20100616","2089579","4023806","납품","N11",1,256
"20100621","2022356","4023806","납품","W11",1,768
"20100615","2011029","4023806","납품","N11",1,256
"20100614","2022356","4023806","납품","N11",1,512
"20100614","2045274","4023806","납품","N11",1,256
"20100630","1068167","4023806","납품","N11",1,436
"20100629","2013713","4023806","납품","W11",1,256
"20100625","1068167","4023806","납품","N11",1,256
"20100625","2022356","4023806","납품","W11",1,1024
"20100707","2013713","4023806","납품","W11",1,256
"20100707","2089579","4023806","납품","N11",1,256
"20100706","2045274","4023806","납품","N11",1,512
"20100710","1068167","4023806","납품","N11",1,256
"20100712","2013713","4023806","납품","W11",1,512
"20100708","2013713","4023806","납품","W11",1,256
"20100709","2022356","4023806","납품","N11",1,512
"20100721","2011029","4023806","납품","W11",1,256
"20100717","2011029","4023806","납품","N11",1,256
"20100719","1068167","4023806","납품","N11",1,256
"20100719","2022356","4023806","납품","W11",1,1536
"20100714","2022356","4023806","납품","W11",1,1280
"20100727","2108639","4023806","납품","W11",1,256
"20100730","2022356","4023806","납품","W11",1,512
"20100809","1068167","4023806","납품","N11",1,512
"20100802","2011029","4023806","납품","N11",1,256
"20100816","2011029","4023806","납품","W11",1,256
"20100820","2022356","4023806","납품","W11",1,1280
"20100818","1068167","4023806","납품","N11",1,256
"20100830","2022356","4023806","납품","N11",1,256
"20100826","2022356","4023806","납품","W11",1,1280
"20100831","2032165","4023806","납품","N11",1,256
"20100831","1068167","4023806","납품","N11",1,256
"20100911","2022356","4023806","납품","N11",1,768
"20100916","2022356","4023806","납품","N11",1,256
"20100914","1068167","4023806","납품","N11",1,256
"20101004","2022356","4023806","납품","W11",1,1792
"20101005","2013713","4023806","납품","W11",1,1024
"20101005","2045274","4023806","납품","N11",1,768
"20101008","2022356","4023806","납품","W11",1,768
"20101008","2073233","4023806","납품","N11",1,256
"20101007","2027529","4023806","납품","N11",1,256
"20101007","2045274","4023806","납품","N11",1,256
"20101006","2022356","4023806","납품","N11",1,512
"20101001","2022356","4023806","납품","N11",1,256
"20101014","2022356","4023806","납품","N11",1,256
"20101012","2016517","4023806","납품","W11",1,256
"20101013","2011029","4023806","납품","N11",1,512
"20101013","2016517","4023806","납품","W11",1,768
"20101013","2022356","4023806","납품","N11",1,256
"20101020","2041879","4023806","납품","W11",1,256
"20101019","2011029","4023806","납품","W11",1,512
"20101018","2016517","4023806","납품","W11",1,256
"20101018","2022356","4023806","납품","W11",1,1024
"20101029","2022356","4023806","납품","W11",1,1024
"20101029","2032165","4023806","납품","W11",1,256
"20101028","2013713","4023806","납품","W11",1,256
"20101028","2045274","4023806","납품","N11",1,256
"20101027","2022356","4023806","납품","W11",1,1280
"20101026","2022356","4023806","납품","W11",1,1024
"20101026","2027529","4023806","납품","N11",1,256
"20101022","2027529","4023806","납품","N11",1,256
"20101021","2022356","4023806","납품","W11",1,768
"20101108","2022356","4023806","납품","W11",1,1536
"20101104","2011029","4023806","납품","N11",1,256
"20101104","2022356","4023806","납품","W11",1,512
"20101104","2073233","4023806","납품","W11",1,512
"20101104","2089579","4023806","납품","W11",1,192
"20101101","2022356","4023806","납품","W11",1,1024
"20101111","2011029","4023806","납품","W11",1,256
"20101112","2022356","4023806","납품","N11",1,256
"20101117","2011029","4023806","납품","W11",1,512
"20101116","2011029","4023806","납품","W11",1,256
"20101110","2022356","4023806","납품","W11",1,1024
"20101123","2022356","4023806","납품","N11",1,256
"20101119","1068167","4023806","납품","N11",1,240
"20101119","2013713","4023806","납품","W11",1,512
"20101119","2022356","4023806","납품","W11",1,768
"20101119","2045274","4023806","납품","N11",1,512
"20101201","2113855","4023806","납품","N11",1,240
"20101202","2032165","4023806","납품","W11",1,224
"20101202","2045274","4023806","납품","N11",1,512
"20101207","2045274","4023806","납품","N11",1,256
"20101129","2022356","4023806","납품","W11",1,1024
"20101213","2045274","4023806","납품","N11",1,256
"20101217","2027529","4023806","납품","N11",1,256
"20101214","2022356","4023806","납품","W11",1,768
"20101215","2022356","4023806","납품","W11",1,1280
"20101214","1032128","4023806","납품","N11",1,256
"20101210","1032128","4023806","납품","N11",1,256
"20101210","2045274","4023806","납품","N11",1,512
"20101223","2011029","4023806","납품","W11",1,256
"20101222","2022356","4023806","납품","W11",1,1280
"20101223","2022356","4023806","납품","W11",1,768
"20101227","1106176","4023806","납품","W11",1,256
"20101227","2022356","4023806","납품","W11",1,1024
"20101224","2022356","4023806","납품","W11",1,1024
"20101218","2045274","4023806","납품","N11",1,256
"20101220","2045274","4023806","납품","N11",1,512
"20101221","2022356","4023806","납품","W11",1,768
"20110103","2063519","4023806","납품","N11",1,496
"20110107","2022356","4023806","납품","W11",1,1536
"20110104","2146101","4023806","납품","N11",1,256
"20110104","2022356","4023806","납품","N11",1,228
"20110112","2045274","4023806","납품","N11",1,256
"20110115","2027529","4023806","납품","N11",1,256
"20110117","2045274","4023806","납품","N11",1,768
"20110113","2022356","4023806","납품","N11",1,512
"20110113","2022356","4023806","납품","W11",1,1280
"20110114","1148208","4023806","납품","N11",1,512
"20110110","2117433","4023806","납품","W11",1,512
"20110108","2022356","4023806","납품","W11",1,256
"20110127","2022356","4023806","납품","W11",1,256
"20110127","1005864","4023806","납품","W11",1,512
"20110126","2032165","4023806","납품","W11",1,192
"20110124","2045274","4023806","납품","N11",1,256
"20110216","2013713","4023806","납품","W11",1,256
"20110216","2022356","4023806","납품","N11",1,218
"20110215","2022356","4023806","납품","W11",1,1280
"20110215","2045274","4023806","납품","N11",1,256
"20110211","2022356","4023806","납품","N11",1,256
"20110223","2016517","4023806","납품","W11",1,512
"20110222","2011029","4023806","납품","W11",1,256
"20110228","2011029","4023806","납품","W11",1,448
"20110226","2045274","4023806","납품","N11",1,256
"20110224","2016517","4023806","납품","W11",1,256
"20110224","2045274","4023806","납품","N11",1,256
"20110304","2090291","4023806","납품","W11",1,256
"20110307","2045274","4023806","납품","N11",1,768
"20110317","2045274","4023806","납품","N11",1,256
"20110316","2045274","4023806","납품","N11",1,512
"20110322","2022356","4023806","납품","W11",1,768
"20110328","1106176","4023806","납품","W11",1,768
"20110328","2022356","4023806","납품","W11",1,1280
"20110321","2013713","4023806","납품","W11",1,256
"20110319","2011029","4023806","납품","W11",1,256
"20110401","2022356","4023806","납품","W11",1,768
"20110405","2027529","4023806","납품","N11",1,256
"20110330","2027529","4023806","납품","N11",1,256
"20110330","2045274","4023806","납품","N11",1,256
"20110329","2027529","4023806","납품","N11",1,256
"20110413","2011029","4023806","납품","W11",1,256
"20110413","2016517","4023806","납품","W11",1,256
"20110418","2027529","4023806","납품","N11",1,512
"20110422","2032165","4023806","납품","N11",1,256
"20110421","2016517","4023806","납품","W11",1,256
"20110415","2027529","4023806","납품","N11",1,256
"20110415","2032165","4023806","납품","W11",1,192
"20110415","2045274","4023806","납품","N11",1,256
"20110427","2022356","4023806","납품","W11",1,1280
"20110425","2011029","4023806","납품","W11",1,256
"20110425","2032165","4023806","납품","N11",1,128
"20110425","2112214","4023806","납품","W11",1,256
"20110505","2013713","4023806","납품","W11",1,256
"20110506","2013713","4023806","납품","W11",1,256
"20110512","2027529","4023806","납품","N11",1,256
"20110511","2011029","4023806","납품","W11",1,256
"20110511","2016517","4023806","납품","W11",1,256
"20110511","2027529","4023806","납품","N11",1,512
"20110504","2022356","4023806","납품","W11",1,1536
"20110518","1067650","4023806","납품","N11",1,256
"20110516","2022356","4023806","납품","N11",1,256
"20110525","2016517","4023806","납품","W11",1,864
"20110530","2027529","4023806","납품","N11",1,256
"20110527","2011029","4023806","납품","W11",1,512
"20110528","2032165","4023806","납품","N11",1,256
"20110527","2027529","4023806","납품","N11",1,256
"20110524","2022356","4023806","납품","N11",1,240
"20110604","2013713","4023806","납품","N11",1,256
"20110602","2005407","4023806","납품","W11",1,256
"20110617","2022356","4023806","납품","W11",1,1024
"20110616","2016517","4023806","납품","W11",1,256
"20110616","2045274","4023806","납품","N11",1,512
"20110610","2022356","4023806","납품","N11",1,256
"20110620","2022356","4023806","납품","W11",1,1792
"20110630","1032128","4023806","납품","N11",1,240
"20110701","2022356","4023806","납품","N11",1,256
"20110701","2146101","4023806","납품","N11",1,256
"20110705","2027529","4023806","납품","N11",1,256
"20110628","2013713","4023806","납품","W11",1,512
"20110628","2027529","4023806","납품","N11",1,256
"20110708","2032165","4023806","납품","N11",1,256
"20110711","2013713","4023806","납품","W11",1,256
"20110711","2022356","4023806","납품","W11",1,1280
"20110714","2022356","4023806","납품","N11",1,256
"20110719","2022356","4023806","납품","N11",1,224
"20110719","2022356","4023806","납품","W11",1,768
"20110723","2011029","4023806","납품","W11",1,256
"20110723","2027529","4023806","납품","W11",1,256
"20110723","2042511","4147494","납품","N11",1,256
"20110720","2016517","4023806","납품","W11",1,544
"20110715","2022356","4023806","납품","W11",1,2304
"20110727","2022356","4023806","납품","W11",1,1280
"20110726","2027529","4023806","납품","W11",1,256
"20110726","2011029","4023806","납품","W11",1,256
"20110725","2022356","4023806","납품","W11",1,1792
"20110806","1032128","4023806","납품","N11",1,192
"20110803","2022356","4023806","납품","N11",1,256
"20110816","2045274","4023806","납품","N11",1,512
"20110815","2045274","4023806","납품","N11",1,1024
"20110820","2022356","4023806","납품","N11",1,237
"20110820","2022356","4023806","납품","W11",1,512
"20110819","2032165","4023806","납품","N11",1,256
"20110818","2022356","4023806","납품","N11",1,195
"20110813","2032165","4023806","납품","W11",1,256
"20110824","2027529","4023806","납품","W11",1,256
"20110829","2045274","4023806","납품","N11",1,640
"20110822","2045274","4023806","납품","N11",1,512
"20110823","2045274","4023806","납품","N11",1,256
"20110902","2045274","4023806","납품","N11",1,512
"20110901","2022356","4023806","납품","N11",1,398
"20110906","2045274","4023806","납품","N11",1,256
"20110905","2022356","4023806","납품","W11",1,1024
"20110905","2032165","4023806","납품","W11",1,256
"20110831","2041879","4023806","납품","W11",1,192
"20110831","2045274","4023806","납품","N11",1,256
"20110916","2090291","4023806","납품","W11",1,256
"20110907","2022356","4023806","납품","W11",1,1536
"20110908","2022356","4023806","납품","N11",1,512
"20110921","2011029","4023806","납품","W11",1,448
"20110927","2022356","4023806","납품","N11",1,512
"20110924","2027529","4023806","납품","N11",1,256
"20110923","2011029","4023806","납품","W11",1,512
"20110920","2058041","4023806","납품","W11",1,192
"20110930","2045274","4023806","납품","N11",1,768
"20111006","2008483","4023806","납품","W11",1,256
"20111006","2073233","4023806","납품","W11",1,192
"20111006","2011029","4023806","납품","W11",1,256
"20111003","2022356","4023806","납품","N11",1,256
"20111003","2022356","4023806","납품","W11",1,768
"20110928","2022356","4023806","납품","W11",1,1280
"20110928","2045274","4023806","납품","N11",1,256
"20111014","2013713","4023806","납품","W11",1,256
"20111014","2022356","4023806","납품","N11",1,256
"20111014","2022356","4023806","납품","W11",1,768
"20111014","2032165","4023806","납품","W11",1,256
"20111013","2090291","4023806","납품","N11",1,256
"20111013","2027529","4023806","납품","N11",1,512
"20111011","2013713","4023806","납품","W11",1,256
"20111011","2027529","4023806","납품","N11",1,256
"20111011","2045274","4023806","납품","N11",1,256
"20111022","2022356","4023806","납품","W11",1,768
"20111020","2013713","4023806","납품","W11",1,256
"20111021","2045274","4023806","납품","N11",1,256
"20111028","2011029","4023806","납품","W11",1,384
"20111028","2032165","4023806","납품","W11",1,192
"20111025","2113856","4023806","납품","N11",1,256
"20111026","2027528","4023806","납품","W11",1,192
"20111026","2056331","4023806","납품","W11",1,256
"20111104","2013713","4023806","납품","W11",1,256
"20111104","2027529","4023806","납품","N11",1,256
"20111110","1163703","4023806","납품","N11",1,256
"20111109","2056331","4023806","납품","W11",1,256
"20111109","2112214","4023806","납품","W11",1,192
"20111107","2013713","4023806","납품","W11",1,256
"20111102","2011029","4023806","납품","W11",1,448
"20111115","2056331","4147494","납품","N11",1,10
"20111118","1005864","4023806","납품","W11",1,512
"20111124","2013713","4023806","납품","W11",1,256
"20111129","2013713","4023806","납품","W11",1,256
"20111129","2045274","4023806","납품","N11",1,256
"20111125","2027528","4023806","납품","W11",1,256
"20111202","2042511","4147494","납품","N11",1,256
"20111202","2066007","4023806","납품","W11",1,288
"20111202","2073233","4023806","납품","W11",1,256
"20111207","2107161","4023806","납품","W11",1,512
"20111208","2027529","4023806","납품","N11",1,256
"20111203","2032165","4023806","납품","W11",1,256
"20111212","2090291","4023806","납품","N11",1,256
"20111215","2013713","4023806","납품","W11",1,512
"20111216","2045274","4023806","납품","N11",1,256
"20111214","2022356","4023806","납품","N11",1,256
"20111209","1032128","4023806","납품","N11",1,256
"20111219","2016517","4023806","납품","W11",1,288
"20111217","1032128","4023806","납품","N11",1,256
"20111230","1032128","4023806","납품","N11",1,256
"20111230","2022356","4023806","납품","W11",1,256
"20111230","2090291","4023806","납품","N11",1,256
"20120102","2022356","4023806","납품","W11",1,1280
"20111231","2027529","4023806","납품","N11",1,256
"20120117","2022356","4023806","납품","W11",1,768
"20120116","2022356","4023806","납품","N11",1,512
"20120119","2011029","4023806","납품","W11",1,256
"20120119","2027529","4023806","납품","W11",1,256
"20120118","2022356","4023806","납품","N11",1,256
"20120113","1148208","4023806","납품","N11",1,256
"20120113","2011029","4023806","납품","W11",1,256
"20120127","2013713","4023806","납품","W11",1,256
"20120127","2022356","4023806","납품","W11",1,512
"20120131","2022356","4023806","납품","N11",1,256
"20120125","2027529","4023806","납품","N11",1,256
"20120206","2022356","4023806","납품","W11",1,1024
"20120209","2022356","4023806","납품","W11",1,1792
"20120203","2022356","4023806","납품","N11",1,256
"20120203","2107161","4023806","납품","W11",1,768
"20120202","2032165","4023806","납품","W11",1,240
"20120220","2013713","4023806","납품","W11",1,512
"20120217","2108639","4023806","납품","W11",1,256
"20120216","2016517","4023806","납품","W11",1,256
"20120216","2112214","4023806","납품","W11",1,192
"20120213","2027529","4023806","납품","N11",1,256
"20120228","1157234","4023806","납품","W11",1,192
"20120228","2011029","4023806","납품","W11",1,384
"20120224","2022356","4023806","납품","N11",1,256
"20120221","2056331","4147494","납품","N11",1,10
"20120302","2022356","4023806","납품","N11",1,256
"20120306","2022356","4023806","납품","W11",1,1536
"20120312","2022356","4023806","납품","N11",1,512
"20120314","2022356","4023806","납품","N11",1,512
"20120308","2011029","4023806","납품","W11",1,768
"20120320","2056331","4147494","납품","N11",1,10
"20120323","2090291","4023806","납품","W11",1,256
"20120322","2022356","4023806","납품","W11",1,768
"20120328","2032165","4023806","납품","W11",1,256
"20120330","2027529","4023806","납품","N11",1,256
"20120329","2022356","4023806","납품","W11",1,1024
"20120405","2013713","4023806","납품","N11",1,256
"20120405","2022356","4023806","납품","W11",1,256
"20120404","2032165","4023806","납품","W11",1,256
"20120404","2045274","4023806","납품","N11",1,256
"20120404","2112214","4023806","납품","N11",1,256
"20120403","2013713","4023806","납품","W11",1,256
"20120413","2013713","4023806","납품","W11",1,512
"20120413","2073233","4023806","납품","W11",1,256
"20120416","2112214","4023806","납품","W11",1,192
"20120420","2013713","4023806","납품","W11",1,256
"20120420","2045274","4023806","납품","N11",1,256
"20120420","2107161","4023806","납품","W11",1,320
"20120424","2067255","4023806","납품","N11",1,256
"20120424","2022356","4023806","납품","N11",1,256
"20120424","2022356","4023806","납품","W11",1,256
"20120430","2022356","4023806","납품","W11",1,512
"20120502","2027528","4023806","납품","W11",1,256
"20120501","2005407","4023806","납품","W11",1,256
"20120501","2056331","4147494","납품","N11",1,10
"20120426","2067255","4023806","납품","N11",1,256
"20120508","2022356","4023806","납품","W11",1,768
"20120507","2022356","4023806","납품","N11",1,256
"20120509","2112214","4023806","납품","W11",1,256
"20120509","2022356","4023806","납품","W11",1,768
"20120504","2056331","4147494","납품","N11",1,10
"20120516","2045274","4023806","납품","N11",1,256
"20120519","2042511","4147494","납품","N11",1,256
"20120518","2022356","4023806","납품","W11",1,512
"20120518","2027529","4023806","납품","W11",1,192
"20120517","2027529","4023806","납품","N11",1,256
"20120525","2112214","4023806","납품","W11",1,256
"20120522","2056331","4147494","납품","N11",1,10
"20120605","2016517","4023806","납품","W11",1,512
"20120605","2027528","4023806","납품","W11",1,256
"20120605","2112214","4023806","납품","W11",1,135
"20120602","2032165","4023806","납품","N11",1,256
"20120530","2032165","4023806","납품","N11",1,256
"20120529","2022356","4023806","납품","W11",1,1024
"20120608","2011029","4023806","납품","W11",1,448
"20120608","2022356","4023806","납품","W11",1,256
"20120613","2011029","4023806","납품","W11",1,256
"20120612","2022356","4023806","납품","N11",1,512
"20120607","2022356","4023806","납품","N11",1,256
"20120606","2045274","4023806","납품","N11",1,512
"20120616","2032165","4023806","납품","N11",1,256
"20120620","2022356","4023806","납품","N11",1,256
"20120620","2168802","4023806","납품","N11",1,256
"20120619","2022356","4023806","납품","W11",1,512
"20120619","2041879","4023806","납품","W11",1,192
"20120614","2056331","4023806","납품","W11",1,512
"20120626","2022356","4023806","납품","W11",1,512
"20120627","2041879","4023806","납품","W11",1,256
"20120622","1157234","4023806","납품","W11",1,112
"20120622","2027529","4023806","납품","N11",1,256
"20120622","1051215","4023806","납품","W11",1,162
"20120702","2045274","4023806","납품","N11",1,256
"20120706","2056331","4147494","납품","N11",1,12
"20120710","2022356","4023806","납품","N11",1,256
"20120713","2022356","4023806","납품","N11",1,768
"20120711","2027529","4023806","납품","N11",1,256
"20120707","2013713","4023806","납품","W11",1,256
"20120707","2027529","4023806","납품","N11",1,256
"20120716","1177739","4023806","납품","N11",1,256
"20120731","2032165","4023806","납품","N11",1,256
"20120730","2045274","4023806","납품","N11",1,256
"20120727","2066007","4023806","납품","W11",1,256
"20120727","2022356","4023806","납품","W11",1,768
"20120724","1177739","4023806","납품","N11",1,256
"20120803","2022356","4023806","납품","N11",1,256
"20120802","2032165","4023806","납품","W11",1,192
"20120802","2089579","4023806","납품","N11",1,256
"20120803","2041879","4023806","납품","W11",1,256
"20120801","2022356","4023806","납품","N11",1,512
"20120801","2027529","4023806","납품","N11",1,256
"20120801","2073233","4023806","납품","W11",1,256
"20120811","2042511","4147494","납품","N11",1,256
"20120810","2022356","4023806","납품","N11",1,512
"20120824","2045274","4023806","납품","N11",1,256
"20120824","2011029","4023806","납품","W11",1,256
"20120822","2013713","4023806","납품","W11",1,256
"20120817","2032165","4023806","납품","W11",1,256
"20120817","2146101","4023806","납품","N11",1,256
"20120901","2045274","4023806","납품","N11",1,256
"20120910","2013713","4023806","납품","N11",1,256
"20120904","2022356","4023806","납품","N11",1,512
"20120904","2056331","4147494","납품","N11",1,10
"20120912","2045274","4023806","납품","N11",1,256
"20120917","2022356","4023806","납품","W11",1,768
"20120920","1032128","4023806","납품","N11",1,256
"20120920","2022356","4023806","납품","W11",1,768
"20120919","1106176","4023806","납품","W11",1,512
"20120919","2005407","4023806","납품","W11",1,192
"20120919","2045274","4023806","납품","N11",1,256
"20120927","2022356","4023806","납품","W11",1,1536
"20121009","2022356","4023806","납품","W11",1,1792
"20121012","2011029","4023806","납품","W11",1,256
"20121010","2011029","4023806","납품","W11",1,256
"20121017","2016517","4023806","납품","W11",1,512
"20121017","2022356","4023806","납품","N11",1,512
"20121016","2022356","4023806","납품","W11",1,768
"20121019","1106176","4023806","납품","W11",1,256
"20121020","2022356","4023806","납품","N11",1,256
"20121019","2022356","4023806","납품","N11",1,256
"20121015","2045274","4023806","납품","N11",1,256
"20121015","2179609","4023806","납품","W11",1,256
"20121023","2013713","4023806","납품","N11",1,256
"20121022","2011029","4023806","납품","W11",1,192
"20121101","2022356","4023806","납품","N11",1,256
"20121106","2022356","4023806","납품","W11",1,1536
"20121031","2011029","4023806","납품","W11",1,256
"20121031","2022356","4023806","납품","N11",1,256
"20121031","2179609","4023806","납품","W11",1,256
"20121030","2089579","4023806","납품","W11",1,199
"20121109","2045274","4023806","납품","N11",1,256
"20121108","2045274","4023806","납품","N11",1,256
"20121113","2112214","4023806","납품","N11",1,256
"20121113","2022356","4023806","납품","W11",1,1024
"20121113","2065676","4023806","납품","W11",1,192
"20121113","2089579","4023806","납품","N11",1,256
"20121112","2011029","4023806","납품","W11",1,256
"20121121","2041879","4023806","납품","W11",1,256
"20121114","2090291","4023806","납품","W11",1,192
"20121126","1148208","4023806","납품","N11",1,256
"20121126","2022356","4023806","납품","N11",1,256
"20121129","1171299","4023806","납품","N11",1,256
"20121128","1106176","4023806","납품","W11",2,512
"20121123","1106176","4023806","납품","W11",1,256
"20121123","2056331","4147494","납품","N11",1,10
"20121123","2146103","4023806","납품","N11",1,196
"20121122","2022356","4023806","납품","W11",1,768
"20121203","2090291","4023806","납품","N11",1,256
"20121207","1032128","4023806","납품","N11",1,752
"20121206","2178164","4023806","납품","N11",1,256
"20121201","2042511","4147494","납품","N11",1,256
"20121130","2011029","4023806","납품","W11",1,256
"20121130","2056331","4023806","납품","W11",1,256
"20121212","2022356","4023806","납품","N11",1,256
"20121211","2022356","4023806","납품","W11",1,512
"20121213","2022356","4023806","납품","N11",1,512
"20121224","2013713","4023806","납품","W11",1,512
"20121222","2027529","4023806","납품","N11",1,256
"20121221","1106176","4023806","납품","W11",1,192
"20121218","2022356","4023806","납품","W11",1,1536
"20121228","2022356","4023806","납품","W11",1,768
"20130104","2022356","4023806","납품","N11",1,256
"20130102","2090291","4023806","납품","N11",1,256
"20121227","1098526","4023806","납품","W11",1,144
"20121227","2045274","4023806","납품","N11",1,256
"20130112","2042511","4147494","납품","N11",1,256
"20130111","2158898","4147494","납품","N11",1,12
"20130107","2022356","4023806","납품","W11",1,1536
"20130121","1098526","4023806","납품","W11",1,256
"20130121","2013713","4023806","납품","W11",1,512
"20130117","2178164","4023806","납품","N11",1,256
"20130117","2182636","4023806","납품","N11",1,256
"20130114","2013713","4023806","납품","W11",1,512
"20130114","2045274","4023806","납품","N11",1,256
"20130124","2022356","4023806","납품","W11",1,1536
"20130128","2022356","4023806","납품","N11",1,512
"20130122","2022356","4023806","납품","W11",1,1024
"20130205","2011029","4023806","납품","W11",1,256
"20130130","2011029","4023806","납품","W11",1,256
"20130212","2089579","4023806","납품","N11",1,256
"20130206","2022356","4023806","납품","N11",1,512
"20130219","2027529","4023806","납품","W11",1,256
"20130222","2009772","4023806","납품","W11",1,256
"20130222","2022356","4023806","납품","N11",1,512
"20130221","2009772","4023806","납품","W11",1,256
"20130221","2022356","4023806","납품","W11",1,1280
"20130220","2022356","4023806","납품","N11",1,256
"20130220","2066007","4023806","납품","W11",1,176
"20130215","2013713","4023806","납품","W11",1,256
"20130215","2022356","4023806","납품","W11",1,1024
"20130227","2045274","4023806","납품","N11",1,256
"20130301","2045274","4023806","납품","N11",1,512
"20130225","2016517","4023806","납품","W11",1,288
"20130307","2022356","4023806","납품","W11",1,1024
"20130308","2009772","4023806","납품","W11",1,256
"20130424","2073233","4023806","납품","W11",1,256
"20130509","2045274","4023806","납품","N11",1,256
"20130509","2022356","4023806","납품","N11",1,256
"20130426","2090291","4023806","납품","N11",1,256
"20130429","2022356","4023806","납품","N11",1,256
"20130430","2183584","4023806","납품","W11",1,256
"20130426","2045274","4023806","납품","N11",1,256
"20130329","2008483","4023806","납품","W11",1,256
"20130329","2027529","4023806","납품","N11",1,512
"20130329","2056331","4147494","납품","N11",1,10
"20130402","2022356","4023806","납품","W11",1,1280
"20130328","2056331","4023806","납품","W11",1,256
"20130328","2013713","4023806","납품","W11",1,256
"20130416","2022356","4023806","납품","N11",1,512
"20130416","2022356","4023806","납품","W11",1,768
"20130411","2065676","4023806","납품","W11",1,256
"20130417","2179609","4023806","납품","W11",1,512
"20130322","2027529","4023806","납품","N11",1,256
"20130319","2022356","4023806","납품","N11",1,256
"20130326","2112214","4023806","납품","W11",1,256
"20130409","2013713","4023806","납품","W11",1,512
"20130410","2011029","4023806","납품","W11",1,512
"20130408","2013713","4023806","납품","W11",1,192
"20130410","2183584","4023806","납품","W11",1,512
"20130312","2045274","4023806","납품","N11",1,256
"20130318","2013713","4023806","납품","W11",1,256
"20130313","2011029","4023806","납품","W11",1,256
"20130618","2022356","4023806","납품","N11",1,256
"20130703","2022356","4023806","납품","N11",1,256
"20130703","2045274","4023806","납품","N11",1,256
"20130708","2073233","4023806","납품","W11",1,256
"20130702","2066007","4023806","납품","W11",1,256
